"","gene_name","x","x.name","y","y.name","comparison","hit_annotation"
"2470","NAA30",0.0908104471770628,"single_ko_vs_wt",-0.0269613206439843,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2471","URB1",0.139545291852798,"single_ko_vs_wt",0.00222318806158484,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2472","FANCB",0.190182476544493,"single_ko_vs_wt",-0.129744286412304,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2473","TOP2A",0.0954513117101641,"single_ko_vs_wt",-0.0097694119070546,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2474","SEPN1",0.147869647136815,"single_ko_vs_wt",0.0867195582578049,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2475","NEPRO",-0.102921070352735,"single_ko_vs_wt",0.0211125087035526,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2476","PTDSS1",0.134050599364254,"single_ko_vs_wt",0.0383435441034621,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2477","ZNF507",0.102284833436958,"single_ko_vs_wt",-0.306296727940754,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2478","C11ORF57",-0.159399472858187,"single_ko_vs_wt",0.0343760331937055,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2479","DUSP27",0.129924069151109,"single_ko_vs_wt",-0.128881033279391,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2480","RAB3D",-0.181773496769683,"single_ko_vs_wt",0.395933201301197,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2481","NUFIP1",-0.105362042350638,"single_ko_vs_wt",0.316262018178065,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2482","SUGCT",0.138807696634185,"single_ko_vs_wt",-0.000999266296179968,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2483","TAF15",0.281898424979421,"single_ko_vs_wt",0.351001784124595,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2484","ZHX2",0.0886260432229022,"single_ko_vs_wt",-0.0082783143932339,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2485","DHX16",0.103936268423954,"single_ko_vs_wt",0.0214214401071864,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2486","POLE2",0.0826870744409405,"single_ko_vs_wt",0.186389961202561,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2487","PRPS1",0.112713226731561,"single_ko_vs_wt",0.0443430812881758,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2488","UBLCP1",0.117423148447262,"single_ko_vs_wt",-0.19211647762295,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2489","IDH3B",0.0891903485519485,"single_ko_vs_wt",0.014237401542271,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2490","COQ5",0.131156273028104,"single_ko_vs_wt",0.172164270665291,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2491","URI1",-0.10004334789625,"single_ko_vs_wt",-0.314493325263673,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2492","L3MBTL3",0.0788913291068276,"single_ko_vs_wt",0.0950709059314114,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2493","CACHD1",0.116614964099728,"single_ko_vs_wt",0.256494784333277,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2494","CXORF57",0.104650023593024,"single_ko_vs_wt",-0.0649176833255467,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2495","TOE1",0.142591457702622,"single_ko_vs_wt",0.153355600339513,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2496","YLPM1",0.132799653050764,"single_ko_vs_wt",0.043843166378057,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2497","JAM3",0.133876321605186,"single_ko_vs_wt",-0.280597083386599,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2498","PRDX4",0.0863437716059536,"single_ko_vs_wt",0.0514793657952843,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2499","TMEM70",-0.109847740092512,"single_ko_vs_wt",0.12744470049887,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2500","PFKFB2",0.0971250328656232,"single_ko_vs_wt",0.00860895360542813,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2501","HMGA2",-0.44458842960519,"single_ko_vs_wt",-0.22830031656212,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2502","TMEM106B",0.103684368223391,"single_ko_vs_wt",-0.0954893630270526,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2503","ARL6IP6",-0.211372631324664,"single_ko_vs_wt",0.0644031636979641,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2504","ALG10",0.218462341481899,"single_ko_vs_wt",-0.102606696502338,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2505","RPS6KA5",0.108795919083743,"single_ko_vs_wt",0.0348528157467705,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2506","STK17B",0.0911565893971833,"single_ko_vs_wt",0.137914399305544,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2507","TMEM43",-0.103768249594744,"single_ko_vs_wt",0.0632805264970884,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2508","NEU3",-0.227830754724582,"single_ko_vs_wt",0.170961228150748,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2509","C2ORF69",0.115321522617428,"single_ko_vs_wt",0.0506135353869759,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2510","SLC15A4",0.173065594683287,"single_ko_vs_wt",-0.216511180091548,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2511","SF3B2",-0.215253310933029,"single_ko_vs_wt",-0.0136825666273559,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2512","ENO1",0.122848667404391,"single_ko_vs_wt",-0.0352023831325887,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2513","PALB2",-0.121902757190842,"single_ko_vs_wt",0.0121525467290944,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2514","MPHOSPH8",0.081063667263404,"single_ko_vs_wt",0.233101161396149,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2515","NFIX",0.159890342321507,"single_ko_vs_wt",0.343079093114184,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2516","PPP4R2",0.100143392132871,"single_ko_vs_wt",0.0667693110513703,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2517","DHX30",-0.0965498851682796,"single_ko_vs_wt",0.17133401503926,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2518","RHOT2",-0.155454352895546,"single_ko_vs_wt",-0.0970599204843197,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2519","DHRS7B",0.130694032945495,"single_ko_vs_wt",0.0343276942013162,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2520","PYROXD1",-0.0927786317422807,"single_ko_vs_wt",0.144493587067345,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2521","MUS81",-0.100225373261956,"single_ko_vs_wt",-0.0729256421100537,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2522","ARCN1",-0.101439365355429,"single_ko_vs_wt",-0.0506775109820587,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2523","SIK2",-0.1035986913997,"single_ko_vs_wt",0.106931608914298,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2524","TIMMDC1",-0.103792904736402,"single_ko_vs_wt",0.192992568869862,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2525","ZBED4",0.096318177006335,"single_ko_vs_wt",0.164395005284668,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2526","VKORC1",-0.189169033821795,"single_ko_vs_wt",0.122521660741416,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2527","DSP",-0.409342004665415,"single_ko_vs_wt",-0.1254461279384,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2528","ENSA",-0.329939057355787,"single_ko_vs_wt",-0.0347825121319971,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2529","PLEKHA3",0.284942227038886,"single_ko_vs_wt",0.00175881104995668,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2530","RNF213",-0.113293545706501,"single_ko_vs_wt",-0.0270182300100821,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2531","HIP1R",0.0867085621834285,"single_ko_vs_wt",-0.118414099588009,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2532","USF1",0.222587598952217,"single_ko_vs_wt",0.0994289667640551,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2533","NCDN",-0.0767160572780767,"single_ko_vs_wt",0.155191353463451,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2534","RPSA",-0.0882648505526511,"single_ko_vs_wt",-0.068879915218961,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2535","DHX33",0.098503617562983,"single_ko_vs_wt",0.0684772691509821,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2536","APRT",0.163269287881104,"single_ko_vs_wt",-0.145405378198706,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2537","TSC22D2",-0.126068387542009,"single_ko_vs_wt",0.100680440435255,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2538","SLBP",0.117736734515599,"single_ko_vs_wt",0.071724468287151,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2539","EP300",-0.0882324478571022,"single_ko_vs_wt",0.132328027511118,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2540","SEPT6",-0.107504303528785,"single_ko_vs_wt",-0.0926434024560265,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2541","TMEM128",-0.250118735881124,"single_ko_vs_wt",-0.0211468162967421,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2542","PLRG1",-0.132102478712021,"single_ko_vs_wt",-0.0161817317003212,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2543","HEATR6",-0.123277350827887,"single_ko_vs_wt",-0.14192315550083,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2544","PIK3R4",-0.0919081889223783,"single_ko_vs_wt",0.200671200405317,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2545","MEF2A",0.0954512168876818,"single_ko_vs_wt",-0.0678251160523189,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2546","NIPBL",0.12879590800171,"single_ko_vs_wt",-0.00296911630490371,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2547","NCKAP1",-0.0970352062515687,"single_ko_vs_wt",-0.02597177595975,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2548","PLXNB2",-0.118543732408693,"single_ko_vs_wt",0.137428064106953,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2549","DNAJC5",0.122736966230587,"single_ko_vs_wt",-0.0506771397273305,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2550","ATE1",0.119763418724034,"single_ko_vs_wt",-0.089085731205131,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2551","TRIM27",-0.0922683288206834,"single_ko_vs_wt",-0.0529658731949958,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2552","RMI1",0.128596205794409,"single_ko_vs_wt",0.217612386969517,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2553","ADAM17",-0.0932279331288264,"single_ko_vs_wt",0.0458439961325077,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2554","HSPA4L",-0.0861753288391149,"single_ko_vs_wt",0.0993506586236954,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2555","DCLK1",-0.129046788955876,"single_ko_vs_wt",-0.27560343595654,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2556","RHOT1",0.15896321340654,"single_ko_vs_wt",-0.171857391597825,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2557","VIPAS39",0.102032323146645,"single_ko_vs_wt",-0.0254593894630659,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2558","ARL6IP4",0.171041112282186,"single_ko_vs_wt",-0.0300066940135331,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2559","CLCN7",-0.118131621441513,"single_ko_vs_wt",-0.0119785019558023,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2560","PRPF8",0.11540817580471,"single_ko_vs_wt",0.0751666838366631,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2561","HSF2",0.159117974124655,"single_ko_vs_wt",0.0844964304188096,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2562","HEBP1",-0.0912860331868757,"single_ko_vs_wt",-0.0462362310908659,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2563","GTPBP4",-0.0916429898856066,"single_ko_vs_wt",0.0651591639711668,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2564","PLS1",-0.100904792058067,"single_ko_vs_wt",-0.0562233000600258,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2565","GCAT",0.0953561615154328,"single_ko_vs_wt",0.194254909492983,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2566","C17ORF75",0.115643584845415,"single_ko_vs_wt",-0.0644519261637733,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2567","LRP1",-0.0776854412532479,"single_ko_vs_wt",0.133115317441941,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2568","RBMX",0.0877338250594271,"single_ko_vs_wt",-0.0433097427016271,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2569","TMEM205",-0.109868690857038,"single_ko_vs_wt",0.0450284033451069,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2570","ERCC2",0.114782069968832,"single_ko_vs_wt",-0.293000955649369,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2571","POLDIP3",0.113440800472887,"single_ko_vs_wt",0.118872975329086,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2572","CSK",-0.0744405334880085,"single_ko_vs_wt",0.083423701325902,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2573","SEPT5",0.123955497886257,"single_ko_vs_wt",-0.135248460630532,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2574","PIP5K1A",-0.0913676794868046,"single_ko_vs_wt",0.139028619395674,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2575","BNIP3",0.154416798619529,"single_ko_vs_wt",0.154916865867147,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2576","TGFBRAP1",0.0786091671028863,"single_ko_vs_wt",-0.135766383042892,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2577","IST1",0.163397184317777,"single_ko_vs_wt",-0.0780444116123142,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2578","ORC4",-0.0796311810619059,"single_ko_vs_wt",0.0555210216712396,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2579","MBOAT7",-0.11983055593155,"single_ko_vs_wt",-0.331354167087408,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2580","ZRANB3",0.118942422926612,"single_ko_vs_wt",0.13451310860578,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2581","RAB11FIP2",0.0782236948438637,"single_ko_vs_wt",-0.0186977403053206,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2582","TMED2",0.180862230687321,"single_ko_vs_wt",-0.0875174243884977,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2583","BCAR1",0.0977455169886383,"single_ko_vs_wt",0.0668103894719572,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2584","KIF1A",-0.106305460672971,"single_ko_vs_wt",-0.67120224892011,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2585","NEDD4",0.15595847713114,"single_ko_vs_wt",-0.0610516664042962,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2586","CLIC1",-0.100587909474527,"single_ko_vs_wt",-0.0954078204705127,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2587","SLC29A1",-0.10171475141146,"single_ko_vs_wt",-0.291406127654739,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2588","POLR1B",0.0882825188816589,"single_ko_vs_wt",0.0567383769972771,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2589","ZMIZ1",-0.38137772328945,"single_ko_vs_wt",-0.256131338240518,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2590","CDK11B|CDC2L1",0.0957100469158441,"single_ko_vs_wt",0.0786628138241419,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2591","BBS4",0.102326151321847,"single_ko_vs_wt",-0.063863939025449,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2592","WAPL",-0.0908503377064065,"single_ko_vs_wt",-0.00663382604284024,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2593","TCERG1",0.0910673686949828,"single_ko_vs_wt",0.0476827767486903,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2594","BRMS1L",0.115981060795068,"single_ko_vs_wt",0.0302866372573263,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2595","SNRK",0.0901574618523604,"single_ko_vs_wt",0.0770435219319303,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2596","HSPD1",-0.10239658286207,"single_ko_vs_wt",0.0490365924585525,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2597","THEMIS2",0.0901017926242922,"single_ko_vs_wt",0.145252603619085,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2598","GSTZ1",-0.128210483297,"single_ko_vs_wt",0.0364622164961759,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2599","TBC1D20",0.145635268907704,"single_ko_vs_wt",0.021787155784331,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2600","PAN3",-0.0822699464953978,"single_ko_vs_wt",0.269005710454483,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2601","HERC5",0.121332894650998,"single_ko_vs_wt",0.0450404568645588,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2602","RLF",0.105563229840143,"single_ko_vs_wt",0.134192275134399,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2603","C8ORF82",-0.195629249343238,"single_ko_vs_wt",0.0762387477941466,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2604","YES1",0.10922705911846,"single_ko_vs_wt",-0.072697681553425,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2605","DNAAF5",-0.0800209657623121,"single_ko_vs_wt",-0.0492294423429342,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2606","CHML",0.10446026102176,"single_ko_vs_wt",-0.0608042520120406,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2607","STX17",-0.11070328389404,"single_ko_vs_wt",-0.0427086170309785,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2608","PARD6G",-0.12860528911591,"single_ko_vs_wt",0.176859241348197,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2609","EIF2AK2",0.107975827908572,"single_ko_vs_wt",-0.0455709334460366,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2610","TBCB",0.107867115546728,"single_ko_vs_wt",-0.459796733831812,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2611","AKAP11",-0.122550132898191,"single_ko_vs_wt",0.41852606009461,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2612","ARFGEF2",0.0858034622582693,"single_ko_vs_wt",0.0776092938869724,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2613","YARS2",0.109856085912753,"single_ko_vs_wt",0.0277695288835709,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2614","TYK2",0.121380155915169,"single_ko_vs_wt",0.161667668730555,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2615","FAM171A2",0.14370322385599,"single_ko_vs_wt",-0.0936247045122833,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"2616","KHK",-0.121786846680781,"single_ko_vs_wt",-0.269092556806466,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
